,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
12133,-117.21,33.93,4.0,10002,1468,5439,1397,5,152600,INLAND
12134,-117.16,33.92,12.0,3236,502,1610,502,4,143500,INLAND
12135,-117.22,33.9,8.0,8302,1461,5155,1370,4,121500,INLAND
12136,-117.13,33.89,4.0,1611,239,275,84,3,244400,INLAND
12137,-117.19,33.9,3.0,21060,3366,9623,2812,4,143000,INLAND
12138,-117.22,33.87,16.0,56,7,39,14,2,500001,INLAND
12139,-117.24,33.85,8.0,1031,201,606,179,2,136300,INLAND
12140,-117.17,33.83,7.0,77,12,64,15,4,187500,INLAND
12141,-117.2,33.83,14.0,1265,230,621,173,3,161300,INLAND
12142,-117.23,33.83,2.0,1424,251,681,192,4,100000,INLAND
12143,-117.21,33.82,2.0,4198,805,1943,673,3,122100,INLAND
12144,-117.22,33.81,4.0,9911,1946,5145,1661,3,113700,INLAND
12145,-117.21,33.71,16.0,8476,1758,2711,1427,2,97900,<1H OCEAN
12146,-117.2,33.72,8.0,5528,1073,1674,918,2,110100,<1H OCEAN
12147,-117.2,33.72,16.0,5373,1079,1573,933,1,98600,<1H OCEAN
12148,-117.2,33.71,24.0,4210,920,1283,829,2,83300,<1H OCEAN
12149,-117.2,33.7,23.0,6323,1196,1984,1124,2,92400,<1H OCEAN
12150,-117.19,33.7,24.0,5783,1256,1990,1151,1,83500,<1H OCEAN
12151,-117.19,33.69,3.0,6484,1037,3295,1074,4,136400,<1H OCEAN
12152,-117.27,33.68,8.0,26322,4072,9360,3361,5,228900,<1H OCEAN
12153,-117.25,33.7,10.0,5156,941,2294,747,3,113400,<1H OCEAN
12154,-117.23,33.68,10.0,3659,650,1476,515,3,125900,<1H OCEAN
12155,-117.22,33.66,12.0,1869,356,1007,323,3,117200,<1H OCEAN
12156,-117.17,33.66,2.0,7401,1187,2826,839,4,177300,<1H OCEAN
12157,-117.07,33.67,11.0,939,187,557,190,2,145800,INLAND
12158,-117.11,33.83,14.0,2715,500,1540,464,3,139600,INLAND
12159,-117.11,33.78,13.0,1914,339,930,304,4,161200,INLAND
12160,-117.08,33.82,6.0,1771,293,935,279,4,148200,INLAND
12161,-117.18,33.78,7.0,1697,424,808,354,1,169300,INLAND
12162,-117.11,33.75,17.0,4174,851,1845,780,2,96100,INLAND
12163,-117.16,33.76,11.0,4934,929,2508,840,2,155400,INLAND
12164,-117.22,33.74,7.0,1810,386,931,355,2,109200,<1H OCEAN
12165,-117.06,33.78,17.0,2813,565,1345,488,2,145300,INLAND
12166,-117.14,33.81,13.0,4496,756,2044,695,3,148800,INLAND
12167,-117.22,33.8,3.0,5284,920,2703,729,4,126500,INLAND
12168,-117.09,33.71,13.0,1974,426,1276,408,1,90500,INLAND
12169,-117.07,33.72,16.0,4928,960,2132,853,2,112500,INLAND
12170,-117.11,33.74,18.0,4799,1035,1966,944,2,71300,INLAND
12171,-117.15,33.7,2.0,6305,1265,2489,1152,3,111500,INLAND
12172,-117.16,33.73,10.0,2381,454,1323,477,2,140700,INLAND
12173,-117.23,33.79,17.0,3318,759,2016,673,2,89300,INLAND
12174,-117.23,33.78,23.0,3465,703,2672,607,1,81500,INLAND
12175,-117.23,33.77,5.0,2108,496,1666,461,2,83000,INLAND
12176,-117.29,33.83,15.0,4173,804,2393,713,2,118300,INLAND
12177,-117.32,33.8,11.0,3196,576,1757,552,4,173300,INLAND
12178,-117.26,33.81,22.0,4249,922,2405,846,2,146500,INLAND
12179,-117.24,33.77,9.0,6907,1379,3665,1290,2,104200,INLAND
12180,-117.31,33.75,19.0,3173,678,2204,606,2,129200,<1H OCEAN
12181,-117.27,33.77,16.0,2876,576,1859,545,2,101300,<1H OCEAN
12182,-117.29,33.72,19.0,2248,427,1207,368,2,110000,<1H OCEAN
12183,-117.28,33.72,11.0,1161,235,640,210,2,114600,<1H OCEAN
12184,-117.39,33.69,5.0,6529,997,3464,1006,5,168700,<1H OCEAN
12185,-117.37,33.7,8.0,4345,865,2425,785,3,123800,<1H OCEAN
12186,-117.34,33.71,10.0,2591,486,1255,425,3,154300,<1H OCEAN
12187,-117.31,33.67,9.0,981,169,596,156,3,157400,<1H OCEAN
12188,-117.35,33.69,11.0,1229,236,581,190,3,111300,<1H OCEAN
12189,-117.33,33.67,27.0,4376,1003,2667,870,1,100600,<1H OCEAN
12190,-117.35,33.68,10.0,516,107,282,96,4,125000,<1H OCEAN
12191,-117.38,33.67,9.0,13288,2728,7235,2350,3,131800,<1H OCEAN
12192,-117.38,33.67,17.0,10145,2306,4776,1749,2,132600,<1H OCEAN
12193,-117.35,33.64,23.0,6859,1535,3405,1351,2,109200,<1H OCEAN
12194,-117.29,33.63,7.0,16010,2726,7139,2426,3,162200,<1H OCEAN
12195,-117.28,33.66,15.0,4573,928,2513,832,2,163600,<1H OCEAN
12196,-117.43,33.55,8.0,446,62,188,68,9,465600,<1H OCEAN
12197,-117.36,33.6,10.0,4097,813,2082,731,3,159300,<1H OCEAN
12198,-117.25,33.65,10.0,1652,316,725,233,3,155600,<1H OCEAN
12199,-117.19,33.64,12.0,1481,265,757,243,3,210700,<1H OCEAN
12200,-117.21,33.61,7.0,7722,1324,2975,1161,3,150900,<1H OCEAN
12201,-117.2,33.58,2.0,30450,5033,9419,3197,4,174300,<1H OCEAN
12202,-117.16,33.61,3.0,2744,428,1223,366,4,215300,<1H OCEAN
12203,-117.12,33.61,2.0,2569,431,1232,388,4,145600,<1H OCEAN
12204,-117.16,33.57,2.0,20391,3245,7132,2716,3,187300,<1H OCEAN
12205,-117.16,33.54,4.0,4952,1000,2912,943,3,147500,<1H OCEAN
12206,-117.05,33.52,5.0,3471,530,1541,502,4,347700,<1H OCEAN
12207,-116.96,33.52,9.0,2802,471,1155,421,4,392100,INLAND
12208,-117.1,33.56,6.0,1868,289,750,247,4,307600,<1H OCEAN
12209,-117.02,33.6,7.0,1972,352,964,317,3,337200,INLAND
12210,-116.96,33.62,8.0,1003,167,388,140,4,221900,INLAND
12211,-117.22,33.48,5.0,1585,247,510,181,6,493300,<1H OCEAN
12212,-117.19,33.53,6.0,108,18,43,17,3,187500,<1H OCEAN
12213,-117.18,33.51,13.0,270,42,120,42,6,500001,<1H OCEAN
12214,-117.12,33.49,4.0,21988,4055,8824,3252,3,191100,<1H OCEAN
12215,-117.12,33.52,4.0,30401,4957,13251,4339,4,212300,<1H OCEAN
12216,-117.15,33.45,4.0,9089,1413,3886,1243,4,174200,<1H OCEAN
12217,-116.99,33.46,13.0,1614,410,846,270,2,43000,<1H OCEAN
12218,-117.23,33.57,6.0,13724,2269,5860,1986,3,183000,<1H OCEAN
12219,-117.27,33.55,4.0,6112,890,2088,712,5,429000,<1H OCEAN
12220,-117.32,33.51,4.0,966,133,311,92,5,500001,<1H OCEAN
12221,-117.02,33.71,6.0,8278,1579,3062,1446,3,134700,INLAND
12222,-116.91,33.71,19.0,6807,1164,2703,1055,3,189700,INLAND
12223,-116.89,33.73,15.0,2094,316,937,277,5,201300,INLAND
12224,-116.95,33.68,11.0,1183,178,543,147,4,173900,INLAND
12225,-116.9,33.65,15.0,652,149,248,97,2,93800,INLAND
12226,-116.92,33.63,18.0,397,89,239,80,2,143800,INLAND
12227,-116.99,33.73,13.0,16148,3474,6159,3232,1,97800,INLAND
12228,-116.9,33.74,14.0,2281,426,894,430,2,127900,INLAND
12229,-116.95,33.75,19.0,2238,573,1190,507,2,85800,INLAND
12230,-116.95,33.75,23.0,4676,1096,2770,1057,1,109500,INLAND
12231,-116.93,33.75,14.0,6027,1148,3136,1036,2,121500,INLAND
12232,-116.93,33.74,15.0,3757,666,1693,654,3,112800,INLAND
12233,-116.95,33.74,20.0,2233,431,1024,399,2,89400,INLAND
12234,-116.96,33.73,20.0,4735,973,2306,904,3,87000,INLAND
12235,-116.95,33.73,21.0,4587,810,2233,765,3,94500,INLAND
12236,-116.95,33.74,18.0,1996,405,1270,400,2,91200,INLAND
12237,-116.94,33.74,19.0,2901,445,1414,475,4,118900,INLAND
12238,-116.94,33.73,17.0,5160,851,2344,781,3,120000,INLAND
12239,-116.93,33.73,13.0,3603,573,1644,515,4,132300,INLAND
12240,-116.96,33.75,35.0,3269,757,2328,705,2,76300,INLAND
12241,-116.97,33.74,31.0,2712,628,1519,629,1,86200,INLAND
12242,-116.97,33.75,22.0,3740,965,2011,824,1,77500,INLAND
12243,-116.99,33.75,18.0,9601,2401,4002,2106,1,77000,INLAND
12244,-116.98,33.74,25.0,4952,1062,1589,1024,1,85700,INLAND
12245,-116.97,33.74,20.0,3674,792,1498,758,2,76900,INLAND
12246,-116.96,33.74,19.0,3649,755,1717,696,2,87600,INLAND
12247,-116.94,33.77,14.0,7240,1410,2708,1240,2,137600,INLAND
12248,-117.01,33.75,15.0,2873,903,1094,659,1,105100,INLAND
12249,-116.95,33.76,10.0,6890,1702,3141,1451,1,95900,INLAND
12250,-116.98,33.77,12.0,5829,1309,2711,1118,1,107900,INLAND
12251,-116.99,33.76,12.0,7626,1704,2823,1554,2,69400,INLAND
12252,-117.0,33.74,8.0,5330,1529,2143,1107,2,94400,INLAND
12253,-117.02,33.73,14.0,3700,750,1171,695,1,112500,INLAND
12254,-116.99,33.77,7.0,10352,2007,3559,1689,2,113100,INLAND
12255,-117.02,33.76,20.0,1317,203,453,158,2,120700,INLAND
12256,-116.98,33.83,15.0,2228,472,653,350,2,139300,INLAND
12257,-117.02,33.81,10.0,6317,1335,2625,1094,2,108900,INLAND
12258,-116.95,33.79,8.0,10997,2205,5060,1949,2,95300,INLAND
12259,-116.95,33.79,20.0,2399,546,1726,542,1,77700,INLAND
12260,-116.96,33.79,21.0,2990,691,2108,660,2,83000,INLAND
12261,-116.97,33.78,24.0,2680,606,1728,527,2,74800,INLAND
12262,-116.95,33.78,24.0,3409,804,1939,739,1,74000,INLAND
12263,-116.89,33.79,12.0,701,130,434,110,2,56700,INLAND
12264,-116.87,33.76,5.0,4116,761,1714,717,2,130800,INLAND
12265,-116.88,33.74,20.0,3111,623,1000,508,1,140000,INLAND
12266,-116.89,33.75,23.0,2719,538,930,485,2,81700,INLAND
12267,-116.91,33.75,13.0,10886,2127,4266,1955,2,123400,INLAND
12268,-116.86,33.73,13.0,2604,443,978,417,2,170700,INLAND
12269,-117.04,34.0,25.0,3750,781,1594,785,2,104900,INLAND
12270,-117.06,34.0,33.0,1575,326,879,282,2,94400,INLAND
12271,-117.04,34.0,21.0,4624,852,2174,812,3,132100,INLAND
12272,-116.99,33.99,22.0,4227,658,1849,619,4,195900,INLAND
12273,-117.01,33.97,18.0,4775,886,1868,836,2,118800,INLAND
12274,-116.95,33.97,14.0,5320,974,1947,843,3,116300,INLAND
12275,-116.97,33.96,12.0,5876,1222,2992,1151,2,112100,INLAND
12276,-117.11,33.98,25.0,1254,312,715,301,2,149000,INLAND
12277,-117.02,33.95,5.0,1822,367,798,313,2,105200,INLAND
12278,-117.03,33.89,6.0,78,11,27,10,3,187500,INLAND
12279,-116.96,33.94,22.0,1999,497,1304,479,1,81900,INLAND
12280,-116.99,33.92,26.0,503,69,293,59,3,147500,INLAND
12281,-116.86,33.97,11.0,658,131,376,120,2,58000,INLAND
12282,-116.79,33.99,16.0,319,68,212,67,1,90000,INLAND
12283,-116.77,33.92,19.0,2307,525,1266,437,1,63000,INLAND
12284,-116.81,33.9,17.0,2009,469,820,381,1,81800,INLAND
12285,-116.89,33.86,2.0,6900,1238,1950,980,3,146300,INLAND
12286,-116.95,33.86,1.0,6,2,8,2,1,55000,INLAND
12287,-116.86,33.84,18.0,521,118,174,74,2,91100,INLAND
12288,-116.98,33.94,27.0,3459,640,1760,654,3,89800,INLAND
12289,-116.98,33.93,40.0,2277,498,1391,453,1,73200,INLAND
12290,-116.97,33.94,29.0,3197,632,1722,603,3,91200,INLAND
12291,-116.97,33.93,29.0,2793,722,1583,626,1,73200,INLAND
12292,-116.98,33.93,33.0,376,83,267,88,2,68300,INLAND
12293,-116.9,33.98,30.0,3915,672,1820,643,3,98600,INLAND
12294,-116.93,33.93,13.0,7804,1594,3297,1469,2,95600,INLAND
12295,-116.89,33.93,29.0,4549,916,2494,912,2,72600,INLAND
12296,-116.88,33.93,37.0,1495,429,865,342,1,55000,INLAND
12297,-116.9,33.93,34.0,3183,738,1820,647,2,71800,INLAND
12298,-116.91,34.0,18.0,553,100,215,82,5,193800,INLAND
12299,-116.87,33.94,35.0,4448,906,2736,843,2,73400,INLAND
12300,-116.87,33.93,32.0,3141,812,2589,721,1,54600,INLAND
12301,-116.87,33.91,37.0,1858,361,1632,310,2,73100,INLAND
12302,-116.89,33.92,10.0,2653,621,1967,598,2,81000,INLAND
12303,-116.75,33.83,16.0,5277,1070,657,276,3,143400,INLAND
12304,-116.8,33.8,35.0,324,63,158,39,3,100000,INLAND
12305,-116.71,33.75,25.0,10665,2161,1874,852,3,150500,INLAND
12306,-116.68,33.71,21.0,3460,711,658,255,3,161100,INLAND
12307,-116.74,33.62,11.0,2385,661,682,242,2,214300,INLAND
12308,-116.8,33.52,3.0,830,145,272,104,3,163500,INLAND
12309,-116.89,33.48,14.0,1016,219,443,169,2,137500,INLAND
12310,-116.87,33.57,12.0,1153,265,446,195,3,128100,INLAND
12311,-116.72,33.56,13.0,3166,682,1250,475,2,122900,INLAND
12312,-116.48,33.61,8.0,1294,272,457,199,2,115300,INLAND
12313,-116.57,33.64,10.0,489,82,183,74,6,345500,INLAND
12314,-116.76,33.46,6.0,1251,268,544,216,3,173400,INLAND
12315,-116.42,33.51,26.0,186,48,102,39,2,103100,INLAND
12316,-116.6,33.49,16.0,3730,827,1346,592,2,113500,INLAND
12317,-116.69,33.5,13.0,1187,255,442,179,1,155700,INLAND
12318,-116.39,33.82,15.0,11115,2257,4122,1653,2,74400,INLAND
12319,-116.71,33.94,12.0,549,109,209,90,3,66300,INLAND
12320,-116.51,33.89,21.0,1284,306,537,233,1,61000,INLAND
12321,-116.61,33.93,35.0,321,71,157,61,2,68100,INLAND
12322,-116.57,33.94,29.0,551,166,224,107,1,50000,INLAND
12323,-116.57,34.0,20.0,260,67,69,50,3,76600,INLAND
12324,-116.44,33.93,17.0,5293,1266,1201,599,1,88400,INLAND
12325,-116.36,33.88,11.0,12557,3098,2453,1232,1,78500,INLAND
12326,-116.52,33.97,13.0,3921,754,1902,665,3,89600,INLAND
12327,-116.51,33.96,16.0,4913,1395,2518,1132,1,61100,INLAND
12328,-116.53,33.95,18.0,2990,648,1280,532,2,68200,INLAND
12329,-116.5,33.95,10.0,7249,1882,4274,1621,1,66600,INLAND
12330,-116.51,33.94,12.0,3369,780,1315,584,1,66000,INLAND
12331,-116.48,33.96,11.0,1381,300,644,248,2,89400,INLAND
12332,-116.47,33.94,18.0,2233,471,919,388,3,85200,INLAND
12333,-116.48,33.94,10.0,3254,913,923,486,1,81000,INLAND
12334,-116.5,33.98,5.0,4332,868,1420,567,4,146400,INLAND
12335,-116.51,33.84,16.0,980,193,454,185,4,100000,INLAND
12336,-116.63,33.89,22.0,1540,364,610,268,1,71000,INLAND
12337,-116.52,33.84,17.0,4465,859,853,445,3,130400,INLAND
12338,-116.54,33.87,16.0,3648,1035,1687,581,1,70400,INLAND
12339,-116.57,33.84,18.0,7962,1652,2009,921,3,230200,INLAND
12340,-116.53,33.85,16.0,10077,2186,3048,1337,2,110900,INLAND
12341,-116.55,33.84,28.0,2992,562,676,346,5,500001,INLAND
12342,-116.53,33.84,28.0,8399,1839,3470,1340,2,159000,INLAND
12343,-116.52,33.85,13.0,7559,1444,3189,1105,3,112500,INLAND
12344,-116.5,33.82,16.0,343,85,29,14,2,87500,INLAND
12345,-116.49,33.82,27.0,3316,636,2362,532,2,65900,INLAND
12346,-116.52,33.82,21.0,10227,2315,3623,1734,2,145200,INLAND
12347,-116.54,33.82,12.0,9482,2501,2725,1300,1,115600,INLAND
12348,-116.56,33.83,36.0,1765,399,451,264,2,321900,INLAND
12349,-116.48,33.8,15.0,3004,615,437,210,3,90000,INLAND
12350,-116.5,33.81,26.0,5032,1229,3086,1183,2,94800,INLAND
12351,-116.52,33.81,12.0,12396,2552,2548,1265,3,162200,INLAND
12352,-116.54,33.81,31.0,6814,1714,2628,1341,2,124100,INLAND
12353,-116.54,33.81,24.0,6087,1217,1721,833,3,199400,INLAND
12354,-116.49,33.8,13.0,8789,1875,1274,688,3,148900,INLAND
12355,-116.54,33.8,22.0,6050,1387,1432,890,2,183900,INLAND
12356,-116.57,33.76,25.0,2616,547,581,343,3,301600,INLAND
12357,-116.5,33.69,20.0,4810,1074,1304,740,2,248100,INLAND
12358,-116.54,33.79,18.0,9374,1780,1678,919,3,235600,INLAND
12359,-116.53,33.78,18.0,2547,463,411,214,2,220500,INLAND
12360,-116.53,33.88,5.0,4423,763,1906,667,4,125200,INLAND
12361,-116.48,33.84,5.0,5480,1371,1050,485,1,137500,INLAND
12362,-116.48,33.79,14.0,9425,2020,1711,1000,2,145200,INLAND
12363,-116.47,33.84,3.0,9169,1512,3838,1270,4,142500,INLAND
12364,-116.46,33.82,6.0,4863,920,3010,828,3,104200,INLAND
12365,-116.47,33.81,7.0,10105,2481,6274,2095,2,90900,INLAND
12366,-116.46,33.79,10.0,6960,1487,1130,661,2,136400,INLAND
12367,-116.43,33.81,8.0,6710,1343,2069,781,3,115100,INLAND
12368,-116.42,33.79,12.0,7095,1260,1179,570,4,285000,INLAND
12369,-116.43,33.78,17.0,4293,712,1091,464,6,232100,INLAND
12370,-116.45,33.78,16.0,5228,992,1177,639,3,134600,INLAND
12371,-116.42,33.76,14.0,16921,2837,2524,1262,7,341700,INLAND
12372,-116.4,33.78,8.0,3059,500,612,208,6,259200,INLAND
12373,-116.45,33.8,9.0,5534,1206,2283,1008,3,99100,INLAND
12374,-116.36,33.78,6.0,24121,4522,4176,2221,3,239300,INLAND
12375,-116.38,33.74,7.0,17579,3479,3581,1820,4,194500,INLAND
12376,-116.33,33.75,5.0,19107,3923,2880,1376,4,158500,INLAND
12377,-116.31,33.73,19.0,12467,2508,4086,1761,3,131900,INLAND
12378,-116.46,33.78,25.0,1137,414,604,240,1,55000,INLAND
12379,-116.46,33.78,33.0,2565,745,2301,638,2,83000,INLAND
12380,-116.47,33.77,26.0,4300,767,1557,669,4,122500,INLAND
12381,-116.47,33.78,27.0,1781,441,759,340,3,113600,INLAND
12382,-116.38,33.73,10.0,11836,2405,3811,1570,4,134500,INLAND
12383,-116.37,33.72,17.0,8626,1859,3497,1337,3,121300,INLAND
12384,-116.39,33.72,19.0,7646,1618,2496,1075,3,128000,INLAND
12385,-116.38,33.71,17.0,12509,2460,2737,1423,4,258100,INLAND
12386,-116.39,33.69,10.0,11659,2007,2186,1083,6,238800,INLAND
12387,-116.37,33.72,19.0,6190,1355,2242,1043,3,152300,INLAND
12388,-116.44,33.77,18.0,4872,1110,955,656,2,97500,INLAND
12389,-116.43,33.75,24.0,2596,438,473,237,3,500001,INLAND
12390,-116.44,33.74,5.0,846,249,117,67,7,403300,INLAND
12391,-116.41,33.74,25.0,2475,476,910,387,3,168800,INLAND
12392,-116.41,33.74,17.0,4289,893,958,440,2,177800,INLAND
12393,-116.42,33.68,15.0,3895,782,900,529,2,138300,INLAND
12394,-116.37,33.69,7.0,8806,1542,858,448,7,318100,INLAND
12395,-116.33,33.72,11.0,12327,2000,2450,1139,7,353100,INLAND
12396,-116.29,33.67,12.0,5048,842,883,391,5,231300,INLAND
12397,-116.3,33.68,10.0,2387,481,863,304,2,137500,INLAND
12398,-116.31,33.67,15.0,2214,410,1152,350,2,93400,INLAND
12399,-116.31,33.67,11.0,4686,851,2466,731,3,91800,INLAND
12400,-116.31,33.66,7.0,4497,831,2248,713,3,98000,INLAND
12401,-116.31,33.65,8.0,3079,558,1572,474,4,102600,INLAND
12402,-116.26,33.72,10.0,9404,1827,3208,1283,3,105800,INLAND
12403,-116.25,33.69,5.0,1664,444,907,374,2,92900,INLAND
12404,-116.22,33.7,9.0,3861,849,825,401,3,124700,INLAND
12405,-116.24,33.76,9.0,1961,595,966,275,3,96700,INLAND
12406,-116.29,33.74,6.0,12991,2555,4571,1926,4,199300,INLAND
12407,-116.29,33.72,5.0,3584,760,1097,470,3,167400,INLAND
12408,-116.25,33.81,24.0,880,187,507,169,3,67500,INLAND
12409,-116.25,33.75,33.0,278,91,375,81,2,50000,INLAND
12410,-116.24,33.72,25.0,5236,1039,2725,935,3,93400,INLAND
12411,-116.24,33.71,10.0,9033,2224,5525,1845,2,95000,INLAND
12412,-116.24,33.73,14.0,2774,566,1530,505,3,104100,INLAND
12413,-116.22,33.74,26.0,4120,858,2918,815,3,69400,INLAND
12415,-116.21,33.72,28.0,2488,714,2891,676,2,68900,INLAND
12416,-116.22,33.73,38.0,1695,352,1279,305,2,68500,INLAND
12417,-116.23,33.73,29.0,1133,221,918,239,2,72100,INLAND
12418,-116.21,33.71,19.0,3114,787,3157,772,1,82200,INLAND
12419,-116.22,33.72,28.0,826,258,979,245,1,58800,INLAND
12420,-116.2,33.7,26.0,2399,625,2654,535,2,60600,INLAND
12421,-116.23,33.72,32.0,4981,1326,3779,1186,1,76900,INLAND
12422,-116.23,33.71,17.0,4874,1349,5032,1243,2,90000,INLAND
12423,-116.15,33.69,22.0,197,54,331,70,2,112500,INLAND
12424,-116.11,33.64,20.0,1273,354,1548,355,2,84700,INLAND
12425,-116.15,33.64,10.0,1711,499,1896,443,1,65400,INLAND
12426,-116.2,33.63,23.0,1152,273,1077,235,2,96300,INLAND
12427,-116.21,33.66,19.0,1596,295,1201,282,3,100900,INLAND
12428,-116.21,33.68,34.0,584,176,625,166,1,100000,INLAND
12429,-116.25,33.68,16.0,926,189,238,118,3,366700,INLAND
12430,-116.26,33.65,3.0,7437,1222,574,302,10,382400,INLAND
12431,-116.17,33.53,13.0,1713,512,1978,442,2,58600,INLAND
12432,-116.12,33.53,17.0,2421,820,2971,685,1,100000,INLAND
12433,-116.01,33.51,24.0,2985,958,4042,905,1,66400,INLAND
12434,-115.84,33.49,20.0,1660,379,637,250,2,68900,INLAND
12435,-116.16,33.68,12.0,1230,277,1334,260,2,61400,INLAND
12436,-116.17,33.67,18.0,3585,800,3873,788,2,65900,INLAND
12437,-116.17,33.66,22.0,639,203,664,153,1,47500,INLAND
12438,-116.19,33.67,16.0,1859,476,1994,477,1,67500,INLAND
12439,-116.18,33.67,25.0,2888,654,2940,660,2,66700,INLAND
12440,-116.18,33.69,17.0,89,19,79,21,2,155000,INLAND
12441,-116.19,33.69,11.0,5692,1346,5682,1273,2,74000,INLAND
12442,-116.08,33.86,16.0,381,89,182,75,2,76100,INLAND
12443,-115.22,33.54,18.0,1706,397,3424,283,1,53500,INLAND
12444,-114.67,33.92,17.0,97,24,29,15,1,27500,INLAND
12445,-115.58,33.88,21.0,1161,282,724,186,3,71700,INLAND
12446,-114.98,33.82,15.0,644,129,137,52,3,71300,INLAND
12447,-114.49,33.97,17.0,2809,635,83,45,1,87500,INLAND
12448,-114.65,33.6,28.0,1678,322,666,256,2,94900,INLAND
12449,-114.68,33.49,20.0,1491,360,1135,303,1,44400,INLAND
12450,-114.56,33.69,17.0,720,174,333,117,1,85700,INLAND
12451,-114.57,33.64,14.0,1501,337,515,226,3,73400,INLAND
12452,-114.57,33.57,20.0,1454,326,624,262,1,65500,INLAND
12453,-114.57,33.52,27.0,173,35,117,34,2,45000,INLAND
12454,-114.59,33.61,34.0,4789,1175,3134,1056,2,58400,INLAND
12455,-114.61,33.62,16.0,1187,261,1115,242,2,61500,INLAND
12456,-114.6,33.62,16.0,3741,801,2434,824,2,86500,INLAND
12457,-114.58,33.63,29.0,1387,236,671,239,3,74000,INLAND
12458,-114.62,33.62,26.0,18,3,5,3,0,275000,INLAND
12459,-114.58,33.61,25.0,2907,680,1841,633,2,82400,INLAND
12460,-114.6,33.6,21.0,1988,483,1182,437,1,62000,INLAND
12461,-121.43,38.58,35.0,5298,954,1933,918,3,155700,INLAND
12462,-121.43,38.57,38.0,2507,446,888,448,4,163700,INLAND
12463,-121.42,38.57,38.0,1878,338,710,342,3,161400,INLAND
12464,-121.44,38.58,43.0,1806,339,764,341,3,147100,INLAND
12465,-121.43,38.57,46.0,2443,476,939,457,3,142000,INLAND
12466,-121.44,38.57,52.0,3080,545,975,495,3,164500,INLAND
12467,-121.44,38.58,42.0,2334,435,892,446,3,148800,INLAND
12468,-121.45,38.58,44.0,2314,415,796,388,3,153900,INLAND
12469,-121.45,38.57,48.0,1962,356,704,362,3,147900,INLAND
12470,-121.46,38.58,52.0,4408,807,1604,777,3,181600,INLAND
12471,-121.46,38.58,40.0,1394,397,689,353,1,109800,INLAND
12472,-121.47,38.58,44.0,2092,555,878,528,1,115100,INLAND
12473,-121.47,38.58,43.0,3807,952,1484,850,2,137500,INLAND
12474,-121.47,38.58,52.0,2035,483,904,459,2,109300,INLAND
12475,-121.48,38.58,52.0,576,146,273,127,2,94300,INLAND
12476,-121.48,38.58,48.0,2434,744,1281,662,1,140600,INLAND
12477,-121.49,38.58,52.0,2151,664,1146,603,1,90300,INLAND
12478,-121.48,38.59,52.0,1186,341,1038,320,1,70500,INLAND
12479,-121.49,38.59,20.0,463,180,486,190,1,85000,INLAND
12480,-121.49,38.58,52.0,1000,324,456,250,1,168800,INLAND
12481,-121.5,38.58,5.0,761,306,2031,295,0,162500,INLAND
12482,-121.5,38.58,20.0,4018,1220,1570,1122,2,125000,INLAND
12483,-121.5,38.57,9.0,745,175,297,160,3,77500,INLAND
12484,-121.49,38.58,52.0,569,405,509,367,0,137500,INLAND
12485,-121.48,38.58,42.0,1823,566,761,503,1,137500,INLAND
12486,-121.48,38.57,47.0,2438,804,1148,747,1,141700,INLAND
12487,-121.48,38.57,52.0,567,193,272,187,1,187500,INLAND
12488,-121.49,38.57,49.0,1334,492,634,421,1,93800,INLAND
12489,-121.49,38.57,38.0,2410,967,1091,829,1,87900,INLAND
12490,-121.47,38.57,39.0,1360,368,589,338,2,150000,INLAND
12491,-121.47,38.57,48.0,3136,926,1443,877,1,123900,INLAND
12492,-121.48,38.57,38.0,2809,805,1243,785,1,114100,INLAND
12493,-121.47,38.57,52.0,438,103,176,99,3,200000,INLAND
12494,-121.47,38.57,50.0,3233,968,1223,837,1,168100,INLAND
12495,-121.48,38.58,52.0,2501,757,1081,708,1,157500,INLAND
12496,-121.45,38.57,52.0,2006,412,825,384,3,236100,INLAND
12497,-121.45,38.56,52.0,3170,476,1027,457,4,233800,INLAND
12498,-121.46,38.56,52.0,1750,372,764,369,2,111800,INLAND
12499,-121.46,38.57,52.0,810,172,326,151,3,140000,INLAND
12500,-121.46,38.57,52.0,893,159,367,160,3,213200,INLAND
12501,-121.46,38.57,52.0,1917,367,722,358,3,158900,INLAND
12502,-121.46,38.57,52.0,1625,419,614,383,2,156700,INLAND
12503,-121.43,38.56,41.0,1105,227,443,210,3,131700,INLAND
12504,-121.44,38.56,45.0,2423,466,873,438,3,131900,INLAND
12505,-121.44,38.56,52.0,906,165,257,166,2,139400,INLAND
12506,-121.43,38.56,50.0,1533,288,532,257,2,125900,INLAND
12507,-121.43,38.56,46.0,1316,244,452,245,3,137800,INLAND
12508,-121.45,38.57,52.0,3994,635,1295,625,5,232500,INLAND
12509,-121.45,38.56,52.0,3420,555,1301,530,4,173800,INLAND
12510,-121.42,38.55,35.0,182,39,115,43,2,98900,INLAND
12511,-121.43,38.55,44.0,3514,714,1509,656,2,100100,INLAND
12512,-121.45,38.55,19.0,3374,808,1412,753,1,77600,INLAND
12513,-121.46,38.56,52.0,1878,393,722,381,3,122800,INLAND
12514,-121.45,38.56,51.0,1250,235,452,232,2,121200,INLAND
12515,-121.44,38.55,46.0,1698,383,726,386,2,97000,INLAND
